frame,255,R,G,B,0
392,131168.0,156.00659034653467,205.29218234323432,198.3706648789879,133069.0
393,130543.0,155.98629675467546,205.29361248624863,198.37019389438944,133443.0
394,130211.0,155.96611661166116,205.28002612761276,198.33454345434544,133727.0
395,129862.0,155.97172717271727,205.27966859185918,198.33480816831684,133992.0
396,129735.0,155.99639026402642,205.30818894389438,198.35393633113313,134248.0
397,129223.0,155.9912885038504,205.30813737623762,198.353650990099,134679.0
398,119052.0,155.93724559955996,205.27164122662265,198.3434852860286,157744.0
399,118996.0,155.9164397689769,205.27296479647964,198.36759144664467,165002.0
400,118928.0,155.90756325632563,205.27531628162816,198.3715484048405,159319.0
401,118865.0,173.76992918041805,212.6456820682068,213.17303355335534,159482.0
402,118796.0,173.8547717271727,212.64164603960396,213.2451388888889,159610.0
403,118759.0,173.84056311881187,212.63770970847085,213.22998831133114,159712.0
404,118754.0,173.84537266226621,212.6350831958196,213.2321094609461,160337.0
405,118763.0,173.81473803630362,212.68678836633663,213.25293935643563,160669.0
406,118646.0,173.77974078657866,212.6755053630363,213.2190181518152,161018.0
407,118592.0,173.85747387238723,212.63623487348735,213.35095915841583,161145.0
408,118560.0,173.8120118261826,212.63357054455446,213.31607879537952,161657.0
409,118418.0,173.81642945544556,212.62763682618262,213.34750756325633,171828.0
410,118392.0,173.65816831683168,212.59090690319033,213.26031353135315,171884.0
411,118379.0,173.7338868261826,212.57287541254126,213.2666804180418,171952.0
412,118363.0,173.73403121562157,212.57283072057206,213.26672167216722,172015.0
413,118333.0,173.73482879537954,212.56656353135313,213.26736111111111,172084.0
414,118246.0,173.69342684268426,212.56309474697468,213.24298679867988,172121.0
415,118200.0,173.7059371562156,212.54065250275028,213.2385313531353,172126.0
416,118108.0,173.68518289328932,212.547576320132,213.2145902090209,172117.0
417,118034.0,173.69261551155117,212.5454689218922,213.2237211221122,172234.0
418,117839.0,173.68475660066008,212.54768633113312,213.21556655665566,172288.0
419,117780.0,173.59812637513753,212.53920860836084,213.23867230473047,172320.0
420,117616.0,173.5613586358636,212.52565319031902,213.32221878437844,172462.0
421,117426.0,173.52050330033003,212.5433787128713,213.29131944444444,172488.0
422,117199.0,173.60885588558855,212.54475385038504,213.25858429592958,172501.0
423,117069.0,173.70654909240923,212.53871699669966,213.2440800330033,172517.0
424,116902.0,173.69688187568758,212.53979647964798,213.23958333333334,172547.0
425,116767.0,173.7042698019802,212.5463043179318,213.24703314081407,172634.0
426,116475.0,173.69022277227722,212.5499724972497,213.22975797579758,172680.0
427,116485.0,173.69468853135314,212.54974559955997,213.23689837733772,172772.0
428,116106.0,173.7104132288229,212.54714658965898,213.24963902640263,172846.0
429,115514.0,173.7167698019802,212.55161578657865,213.2491199119912,173041.0
430,115172.0,173.72190937843786,212.55229991749175,213.25187706270626,173100.0
431,116734.0,173.65146452145214,212.51622662266226,213.18716309130915,173264.0
432,117247.0,173.72034172167216,212.5068481848185,213.23549229922992,173454.0
433,116746.0,173.70744293179317,212.49873143564358,213.21009694719473,173681.0
434,116380.0,173.71043729372937,212.49863517601761,213.21373418591858,173811.0
435,115977.0,173.6878953520352,212.5008353960396,213.20246837183717,173978.0
436,114186.0,173.69785134763475,212.4988345709571,213.21398514851487,174113.0
437,115188.0,173.6987658140814,212.50287403740373,213.21241749174916,174405.0
438,114138.0,173.70029565456545,212.50303905390538,213.21291597909791,174395.0
439,114828.0,173.67769526952696,212.50843646864686,213.19973184818483,174774.0
440,113952.0,173.6937293729373,212.5051292629263,213.20947813531353,175366.0
441,37449.0,174.18849353685368,212.67758869636964,213.3433959020902,175708.0
442,36409.0,174.18852791529153,212.67743399339935,213.3437534378438,174146.0
443,38096.0,174.4496699669967,212.71244499449946,213.38951457645766,173633.0
444,37733.0,174.43035272277228,212.71537403740373,213.37400646314632,174134.0
445,36656.0,174.3250928217822,212.4553871012101,213.41349353685368,174500.0
446,34261.0,174.3549711221122,212.34672373487348,213.47873349834984,174903.0
447,34990.0,174.35174986248626,212.34640745324532,213.476450770077,176694.0
448,33469.0,174.35331064356436,212.34697813531352,213.47694925742573,175692.0
449,35065.0,174.21822400990098,212.29865236523653,213.43543041804182,176742.0
450,32950.0,174.21757425742575,212.29906146864687,213.4374793729373,176052.0
451,33727.0,174.2225316281628,212.3458608360836,213.44607398239825,176928.0
452,32756.0,174.22126993949394,212.34598803630362,213.4449841859186,253431.0
453,33936.0,174.46591034103412,212.44871080858087,213.47351141364138,254471.0
454,33019.0,174.45477172717273,212.4508319581958,213.46105610561057,252784.0
455,33737.0,174.67508250825082,212.54264645214522,213.45381600660065,253147.0
456,32664.0,174.6715862211221,212.54213421342135,213.45107260726073,254224.0
457,33618.0,174.79457852035205,212.7359598459846,213.57255225522553,256619.0
458,32791.0,174.60000687568757,212.80177736523652,213.46182962046205,255890.0
459,33876.0,174.61050605060507,212.7984804730473,213.47226003850386,257411.0
460,32990.0,174.6025302530253,212.80067037953796,213.46628162816282,255815.0
461,33155.0,174.38836633663365,212.88590140264026,213.48989273927393,257930.0
462,32643.0,174.3849663091309,212.88751031353135,213.48608017051706,257153.0
463,32265.0,174.06808305830583,213.01580720572056,213.44782384488448,258124.0
464,31856.0,174.08775096259626,213.0138648239824,213.4638648239824,256944.0
465,32567.0,173.83814287678769,212.99965965346536,213.4505294279428,257861.0
466,32144.0,173.8406662541254,212.99998968646864,213.4548851760176,257143.0
467,33933.0,173.400924779978,213.07331201870187,213.35736729922994,258216.0
