frame,255,R,G,B,0
148,196129.0,73.1714063072974,59.81904794646131,46.60321667583425,94751.0
149,181064.0,75.33782315731573,53.743902411074444,36.977440869086905,109816.0
150,182261.0,75.21318413091309,54.025037816281625,37.425443481848184,108619.0
151,180930.0,75.06448134396773,54.19530619728639,37.7221110652732,109950.0
152,175634.0,75.19629056655666,54.47746607994133,38.104958516685,115246.0
153,163875.0,75.43929913824716,53.181593784378435,37.0242299229923,127005.0
154,154735.0,75.53390401540155,54.00126168866887,37.58966240374038,136145.0
155,143786.0,75.28889461862853,54.12217982214888,37.98042033370004,147094.0
156,129094.0,74.84153832049871,54.30393518518518,38.48169691969197,161786.0
157,122298.0,74.01134603043637,54.46763040887422,39.394368811881186,168582.0
158,112927.0,72.98379973414008,54.388837321232124,40.51544279427943,177953.0
159,105215.0,73.35679432526587,54.56372731023102,42.25644481114778,185665.0
160,106071.0,72.50864503116978,55.04028465346535,43.22726897689769,184809.0
161,114939.0,72.1769148789879,55.13800880088009,44.818240053171984,175941.0
162,122893.0,70.82498739457279,56.15000229189586,46.59554226255959,167987.0
163,126665.0,70.65124335350201,56.61511046938027,48.648514851485146,164215.0
164,130727.0,69.56605587642098,57.33890378621196,48.88915704070407,160153.0
165,121379.0,70.02155413458013,57.4781616703337,47.369430693069305,169501.0
166,119300.0,70.02355152181885,57.793352356068944,46.298423175650896,171580.0
167,115778.0,71.43442885955263,57.80841584158416,45.43826320132013,175102.0
168,117665.0,72.26669531536487,57.92972703520352,44.97913801796847,173215.0
169,104902.0,72.84325838833884,57.04779748808214,43.400944261092775,185978.0
170,94518.0,74.16364594792813,54.61294691969197,41.04432984965163,196362.0
171,86416.0,75.55573546938027,52.31687866703337,39.72916552071874,204464.0
172,88817.0,73.78150898423176,51.500432022368905,38.2672384946828,202063.0
173,90003.0,72.75052369820315,51.38737394572791,37.54932045287862,200877.0
174,113550.0,70.71154771727173,52.08779680051339,38.92157246974698,177330.0
175,141899.0,64.21921410891089,51.15512582508251,38.12548588192153,148981.0
176,147937.0,60.22229212504584,51.977977172717274,38.504626191785846,142943.0
177,146410.0,56.30712894206087,50.022428492849286,35.25604372937294,144470.0
178,167747.0,50.47701457645765,48.56143197653098,34.60767441327466,123133.0
179,190639.0,44.523266180784745,47.00392143381005,33.89220870003667,100241.0
180,214632.0,39.19740099009901,45.646552988632195,33.23584525119178,76248.0
181,234959.0,32.21873281078108,43.02307366153282,31.29820773744041,55921.0
182,240779.0,27.53886940777411,40.665720113678034,29.203090621562158,50101.0
183,247305.0,23.12706729006234,38.42802530253025,27.14243445177851,43575.0
184,250322.0,19.008423863219654,35.793937935460214,24.36878781628163,40558.0
185,254324.0,15.3874633296663,32.82087917125046,20.935327282728274,36556.0
186,255882.0,13.175186789512285,31.747061789512284,19.399755913091308,34998.0
187,263177.0,12.460798267326732,31.719830628896222,19.081542216721672,27703.0
188,261133.0,12.095570911257793,31.543062431243126,18.457164466446645,29747.0
189,252894.0,13.709867757609095,32.12697790612395,18.649614961496148,37986.0
190,248196.0,17.099995416208287,33.80201916024936,19.725228043637696,42684.0
191,241075.0,20.741574990832415,35.66326549321599,21.06600889255592,49805.0
192,263137.0,23.46991886688669,36.22625595892923,21.29542079207921,27743.0
193,284071.0,24.570630500550056,36.151299504950494,21.098474743307666,6809.0
194,282580.0,24.77931105610561,35.79691052438577,20.78085693986065,8300.0
195,281989.0,24.050215438210486,35.99311972863953,21.08790451961863,8891.0
196,280906.0,22.871297442244224,35.43144939493949,20.70910570223689,9974.0
197,280078.0,22.087513751375138,35.162338421342135,20.327454620462046,10802.0
198,278894.0,22.30259213421342,35.104356894022736,20.105524614961496,11986.0
199,277095.0,22.487643243491014,35.02918500183352,19.84352424825816,13785.0
200,273567.0,23.540996287128714,35.02584800146681,19.533784836817016,17313.0
201,267195.0,24.50341950861753,35.12443619361936,19.365531032269892,23685.0
202,254940.0,25.727790383204987,35.43903098643197,19.23591629996333,35940.0
203,247008.0,27.147607260726073,35.6890768243491,19.134619086908693,43872.0
204,242186.0,29.651772781444812,36.157230931426476,19.34851255958929,48694.0
205,238124.0,31.63237417491749,37.069498303997065,20.18794577374404,52756.0
206,232988.0,31.778475660066007,37.04333516685002,20.13185620645398,57892.0
207,232943.0,31.901354510451046,36.996344426109275,19.98286922442244,57937.0
208,232122.0,32.31766707920792,36.95474537037037,19.837698248991565,58758.0
209,232329.0,32.57652984048405,36.63279359185918,19.70064746057939,58551.0
210,233177.0,33.238592088375505,36.301443894389436,19.60417239640631,57703.0
211,234568.0,33.57216950861753,36.088262055372205,19.647343692702602,56312.0
212,235243.0,33.100521406307294,35.03940571140448,19.035134763476346,55637.0
213,237340.0,33.17803676200953,35.12762307480748,19.24245278694536,53540.0
214,245146.0,31.372623303997067,32.71008434176751,18.37555693069307,45734.0
215,250706.0,29.052660891089108,32.024072928126145,19.314025256692336,40174.0
216,261531.0,26.066452374404108,34.687228410341035,22.344175146681334,29349.0
217,263378.0,21.425619957829117,34.68919141914191,23.785080903923724,27502.0
218,260155.0,21.94421296296296,34.2008353960396,23.834258113311332,30725.0
219,244537.0,24.907801613494684,35.155353868720205,24.771425788412174,46343.0
220,232975.0,26.517261413641364,35.400443481848185,25.647512147048037,57905.0
221,224795.0,30.035846397139714,38.649260863586356,28.86298359002567,66085.0
222,239420.0,35.21858269160249,45.782643472680604,35.14088627612761,51460.0
223,246321.0,36.906554822148884,49.84839108910891,40.02403511184452,44559.0
224,251782.0,40.176165429042904,57.07996539237257,44.11118445177851,39098.0
225,236513.0,40.048334937660435,63.4921571323799,47.16118674367437,54367.0
226,214506.0,43.53095319948662,67.62824990832416,48.844745828749545,76374.0
227,215571.0,44.538393839383936,67.18050627979464,48.012651265126514,75309.0
228,200101.0,45.221062522918956,67.32356641914191,47.573780711404474,90779.0
229,183271.0,46.472685185185185,66.77157017785112,46.37166414558123,107609.0
230,216530.0,47.1698787587092,66.02641868353501,45.003447011367804,74350.0
231,244328.0,48.021300880088006,66.06617620095344,43.86118903557023,46552.0
232,240347.0,48.24531078107811,66.28172442244224,42.77099376604327,50533.0
233,235216.0,48.01048198569857,66.4360251650165,42.7252200220022,55664.0
234,230107.0,48.18773262742941,66.39737348734873,42.383803171983864,60773.0
235,226346.0,48.47108658782545,66.28583035386872,41.923414008067475,64534.0
236,215579.0,48.9241485606894,66.17045860836083,41.503589108910894,75301.0
237,214135.0,49.649837275394205,65.85567702603593,40.84609117161716,76745.0
238,212874.0,50.55419531536487,65.48148033553355,40.20876420975431,78006.0
239,204879.0,51.53595067840117,64.99113265493216,39.518131188118815,86001.0
240,195227.0,52.62411074440777,64.34574394939494,38.801246791345804,95653.0
241,186163.0,53.75863127979465,63.34019526952695,37.97560620645398,104717.0
242,186869.0,54.90122731023102,62.20959387605427,36.98415726989366,104011.0
243,189350.0,56.25503071140447,60.7374633296663,35.76763957645765,101530.0
244,189710.0,57.91056678584525,58.869779061239456,34.15254400440044,101170.0
245,191112.0,59.37476622662266,56.83818413091309,32.21208287495416,99768.0
246,194848.0,60.99363082141547,54.324948432343234,29.814731160616063,96032.0
247,200728.0,61.37498051888522,51.99839223505684,27.420772598093144,90152.0
248,199346.0,58.87674986248625,52.32694467363403,26.339611982031535,91534.0
249,202575.0,55.15194696552989,53.44698042720939,26.162929730473046,88305.0
250,208610.0,50.55923061056106,55.45799986248625,26.29192679684635,82270.0
251,215419.0,47.732835991932525,58.153648698203156,26.96413985148515,75461.0
252,224918.0,46.30005958929226,60.56182732856619,28.334258113311332,65962.0
253,245809.0,36.753328978731204,63.79674436193619,30.36380867253392,45071.0
254,274201.0,27.197634763476348,71.31925307114045,32.261371241290796,16679.0
255,258047.0,29.383727539420608,68.3730037587092,32.45462046204621,32833.0
256,281861.0,32.49644870737074,61.04155207187385,31.48285891089109,9019.0
257,275679.0,30.687283415841584,46.04159790979098,28.627767464246425,15201.0
258,269088.0,27.882787862119546,33.11056105610561,27.345737073707372,21792.0
259,272217.0,25.100767785111845,29.895487257059038,30.309942244224423,18663.0
260,273736.0,22.81462114961496,29.194351622662268,34.007313439677304,17144.0
261,274937.0,23.885748991565823,30.550600476714337,35.479071552988636,15943.0
262,275388.0,25.069542995966263,32.07774339933994,37.155487944627794,15492.0
263,276037.0,26.152651723505684,33.60975316281628,38.91758113311331,14843.0
264,275598.0,27.342856160616062,35.202326274294094,40.84688187568757,15282.0
265,275090.0,28.35140607810781,36.66251145947928,42.31203703703704,15790.0
266,275354.0,28.834525119178586,37.4692347359736,43.09271635496883,15526.0
267,274759.0,28.82107398239824,37.48838352585258,43.09964819398606,16121.0
268,274070.0,28.93960510634397,37.522667995966266,43.175733406674,16810.0
269,272824.0,28.791516547488083,37.49205055922259,43.04176865603227,18056.0
270,269387.0,28.76857237807114,37.489159332599925,43.0395168683535,21493.0
271,261758.0,28.94432411991199,37.507256142280895,43.15019939493949,29122.0
272,246907.0,28.904526494316098,37.50172923542354,43.13178171983865,43973.0
273,225920.0,28.916533736707002,37.505242711771174,43.14698730289695,64960.0
274,195281.0,28.866711358635865,37.50652617345068,43.079969976164286,95599.0
275,143066.0,28.957055601393474,37.51108704620462,43.146057939127246,147814.0
276,31317.0,28.961678355335533,37.52039443527686,43.12502177301064,259563.0
277,28844.0,28.9709135496883,37.52328222405574,43.13764553538687,262036.0
278,25595.0,28.955125825082508,37.521956362302895,43.116694169416945,265285.0
279,20041.0,28.967984506784013,37.52316992115878,43.12954024569124,270839.0
