frame,255,R,G,B,0
392,131168.0,52.00219678217822,68.43072744774477,66.12355495966263,133069.0
393,130543.0,51.99543225155849,68.43120416208288,66.12339796479648,133443.0
394,130211.0,51.98870553722039,68.42667537587091,66.11151448478181,133727.0
395,129862.0,51.99057572423909,68.4265561972864,66.11160272277228,133992.0
396,129735.0,51.99879675467547,68.43606298129814,66.11797877704437,134248.0
397,129223.0,51.997096167950126,68.43604579207921,66.11788366336634,134679.0
398,119052.0,51.979081866519984,68.42388040887423,66.11449509534287,157744.0
399,118996.0,51.97214658965897,68.42432159882655,66.12253048221488,165002.0
400,118928.0,51.969187752108546,68.42510542720939,66.12384946828016,159319.0
401,118865.0,57.92330972680601,70.88189402273561,71.05767785111844,159482.0
402,118796.0,57.95159057572424,70.88054867986799,71.08171296296297,159610.0
403,118759.0,57.946854372937295,70.87923656949029,71.0766627704437,159712.0
404,118754.0,57.94845755408874,70.8783610652732,71.07736982031537,160337.0
405,118763.0,57.93824601210121,70.89559612211221,71.08431311881188,160669.0
406,118646.0,57.926580262192886,70.89183512101211,71.07300605060506,161018.0
407,118592.0,57.95249129079575,70.87874495782911,71.11698638613862,161145.0
408,118560.0,57.937337275394206,70.87785684818482,71.10535959845984,161657.0
409,118418.0,57.93880981848185,70.87587894206088,71.11583585441878,171828.0
410,118392.0,57.886056105610564,70.86363563439677,71.08677117711771,171884.0
411,118379.0,57.91129560872754,70.85762513751375,71.0888934726806,171952.0
412,118363.0,57.91134373854052,70.85761024019068,71.08890722405575,172015.0
413,118333.0,57.91160959845985,70.85552117711771,71.08912037037037,172084.0
414,118246.0,57.89780894756142,70.85436491565824,71.08099559955996,172121.0
415,118200.0,57.90197905207187,70.84688416758343,71.07951045104511,172126.0
416,118108.0,57.895060964429774,70.84919210671067,71.07153006967363,172117.0
417,118034.0,57.897538503850384,70.84848964063073,71.07457370737073,172234.0
418,117839.0,57.89491886688669,70.84922877704437,71.07185551888522,172288.0
419,117780.0,57.86604212504584,70.84640286945361,71.07955743491016,172320.0
420,117616.0,57.85378621195453,70.84188439677301,71.10740626145947,172462.0
421,117426.0,57.84016776677668,70.84779290429043,71.09710648148148,172488.0
422,117199.0,57.86961862852952,70.84825128346168,71.08619476530987,172501.0
423,117069.0,57.90218303080308,70.84623899889989,71.0813600110011,172517.0
424,116902.0,57.898960625229186,70.84659882654933,71.07986111111111,172547.0
425,116767.0,57.901423267326734,70.84876810597727,71.08234438027137,172634.0
426,116475.0,57.89674092409241,70.84999083241658,71.07658599193253,172680.0
427,116485.0,57.898229510451046,70.84991519985331,71.07896612577925,172772.0
428,116106.0,57.90347107627429,70.84904886321965,71.08321300880088,172846.0
429,115514.0,57.9055899339934,70.85053859552622,71.08303997066373,173041.0
430,115172.0,57.90730312614595,70.85076663916392,71.08395902090209,173100.0
431,116734.0,57.883821507150714,70.83874220755409,71.06238769710305,173264.0
432,117247.0,57.90678057389072,70.83561606160616,71.07849743307663,173454.0
433,116746.0,57.902480977264396,70.83291047854786,71.07003231573157,173681.0
434,116380.0,57.90347909790979,70.83287839200587,71.07124472863953,173811.0
435,115977.0,57.89596511734507,70.83361179867987,71.06748945727907,173978.0
436,114186.0,57.89928378254492,70.8329448569857,71.07132838283829,174113.0
437,115188.0,57.899588604693804,70.83429134580125,71.07080583058305,174405.0
438,114138.0,57.90009855152182,70.8343463513018,71.07097199303264,174395.0
439,114828.0,57.892565089842314,70.83614548954895,71.06657728272828,174774.0
440,113952.0,57.8979097909791,70.83504308764209,71.0698260451045,175366.0
441,37449.0,58.06283117895123,70.89252956545654,71.11446530069674,175708.0
442,36409.0,58.06284263843051,70.89247799779977,71.11458447928126,174146.0
443,38096.0,58.1498899889989,70.90414833149981,71.12983819215255,173633.0
444,37733.0,58.14345090759076,70.90512467913457,71.12466882104877,174134.0
445,36656.0,58.10836427392739,70.81846236707004,71.13783117895123,174500.0
446,34261.0,58.118323707370735,70.78224124495783,71.15957783278328,174903.0
447,34990.0,58.117249954162084,70.78213581774844,71.158816923359,176694.0
448,33469.0,58.11777021452145,70.78232604510451,71.15898308580859,175692.0
449,35065.0,58.07274133663366,70.76621745507884,71.1451434726806,176742.0
450,32950.0,58.072524752475246,70.7663538228823,71.14582645764577,176052.0
451,33727.0,58.07417720938761,70.78195361202786,71.14869132746608,176928.0
452,32756.0,58.07375664649798,70.7819960121012,71.14832806197286,253431.0
453,33936.0,58.15530344701137,70.81623693619362,71.15783713788045,254471.0
454,33019.0,58.15159057572424,70.81694398606527,71.15368536853686,252784.0
455,33737.0,58.22502750275027,70.84754881738174,71.15127200220022,253147.0
456,32664.0,58.22386207370737,70.84737807114045,71.15035753575357,254224.0
457,33618.0,58.26485950678401,70.9119866153282,71.19085075174183,256619.0
458,32791.0,58.200002291895856,70.93392578841217,71.15394320682068,255890.0
459,33876.0,58.203502016868356,70.9328268243491,71.15742001283462,257411.0
460,32990.0,58.2008434176751,70.93355679317932,71.15542720938761,255815.0
461,33155.0,58.12945544554456,70.96196713421342,71.16329757975798,257930.0
462,32643.0,58.12832210304364,70.96250343784378,71.16202672350569,257153.0
463,32265.0,58.02269435276861,71.00526906857353,71.1492746149615,258124.0
464,31856.0,58.02925032086542,71.00462160799414,71.15462160799413,256944.0
465,32567.0,57.946047625595895,70.99988655115511,71.15017647598093,257861.0
466,32144.0,57.946888751375134,70.99999656215621,71.15162839200586,257143.0
467,33933.0,57.80030825999267,71.02443733956729,71.11912243307664,258216.0
