frame,255,R,G,B,0
246,7592.0,52.36138957645765,61.29816533736707,64.06535111844518,283195.0
247,7396.0,52.35542377154382,61.29704574624129,64.05635313531353,284579.0
248,6378.0,52.34367207554089,61.28573524019068,64.04308420425376,284777.0
249,6304.0,52.38152731939861,61.28577764026403,64.02180624312432,283963.0
250,6244.0,52.41332622845618,61.26104464613128,63.990063485515215,284113.0
251,6850.0,52.446839475614226,61.288775440044006,64.01398514851485,283951.0
252,6198.0,52.45557159882655,61.35971878437844,64.03732008617528,284201.0
253,5840.0,52.45505592225889,61.36066992115878,64.03471420058672,283659.0
254,5336.0,52.45884557205721,61.3572194719472,64.04233933810048,283650.0
255,4644.0,52.47479487532087,61.37085396039604,64.05475339200586,283581.0
256,2509.0,52.38936101943528,61.36416391639164,64.10095228272827,283416.0
257,160845.0,52.37199761642831,61.350833104143746,64.08690525302531,283288.0
258,145594.0,52.36083035386872,61.3501833516685,64.0748613403007,283484.0
259,158725.0,52.350402227722775,61.283761917858456,64.04410524385771,284502.0
260,157325.0,52.33917422992299,61.287104647964796,64.03820590392372,284576.0
261,155940.0,52.33959479281261,61.28721580491383,64.03866542904291,284636.0
262,144461.0,52.41270054088742,61.285715759075906,63.98590254858819,284030.0
263,98281.0,52.41305578474514,61.28575013751375,63.986138613861385,284682.0
264,72150.0,52.41287930876421,61.285666483315,63.98597015951595,285040.0
265,43843.0,52.41845434543454,61.35747043454345,64.00698111477814,285544.0
266,35703.0,52.41788824715805,61.35752314814815,64.00665795746241,286236.0
267,7060.0,52.418761459479285,61.357477310231026,64.00680578474514,288371.0
268,6979.0,52.34811147781445,61.35484392189219,64.06457989548954,130035.0
269,8802.0,52.34840827832783,61.35491611661166,64.06501420975431,145286.0
270,12212.0,52.34785707737441,61.35462389988999,64.06416506233957,132155.0
271,10957.0,55.119491428309495,69.75274912907958,74.33293798129813,133555.0
272,10845.0,55.125426292629264,69.75155505133847,74.33261940777412,134940.0
273,12563.0,55.11504973414008,69.75155161349468,74.32625252108544,146419.0
274,11005.0,55.18703474514118,69.68184589292262,74.20733865053172,192599.0
275,13325.0,55.19182480748075,69.6803492849285,74.20975201686835,218730.0
276,12642.0,55.17015034836817,69.58966698753208,74.10577443160983,247037.0
277,15241.0,55.1581935276861,69.49956224789146,74.01890355702237,255177.0
278,14601.0,55.170936468646865,69.56947423909058,74.0480324074074,283820.0
279,15210.0,55.09404909240924,69.33351439310597,73.80859460946094,283901.0
280,14492.0,55.06559405940594,69.28156628162816,73.76262834616794,282078.0
281,15430.0,54.9549504950495,69.22890195269527,73.76209204253759,278668.0
282,14627.0,54.964980977264396,69.22554776310965,73.77370737073707,279923.0
283,15373.0,54.85406238540521,69.16912587092042,73.72154382104877,280035.0
284,15334.0,54.779237715438214,69.07064998166483,73.691358406674,278317.0
285,14551.0,54.71569948661533,69.04100545471213,73.6762101210121,279875.0
286,14944.0,54.720598414008066,69.04037632929959,73.6805738907224,277555.0
